ID,Supersection,carbon_metric_tons
758,Sierra Nevada,39.84342328433063
759,Sierra Nevada,33.94136665160335
760,Sierra Nevada,39.84342328433063
761,Sierra Nevada,39.84342328433063
762,Sierra Nevada,21.083961686047175
763,Southern Cascades,21.87393002815114
764,Northern California Coast,51.139050423697704
765,Southern Cascades,21.87393002815114
766,Southern Cascades,35.01281720972383
767,Southern Cascades,21.87393002815114
768,Northern California Coast,51.139050423697704
769,Northern California Coast,51.139050423697704
770,Northern California Coast,51.139050423697704
771,Northern California Coast,51.139050423697704
772,Northern California Coast,51.139050423697704
773,Southern Cascades,35.01281720972383
774,Northern California Coast,51.139050423697704
775,Northern California Coast,51.139050423697704
776,Northern California Coast,51.139050423697704
777,Southern Cascades,35.01281720972383
778,Northern California Coast,51.139050423697704
779,Modoc Plateau,11.431829831787505
780,Southern Cascades,35.01281720972383
781,Modoc Plateau,11.431829831787505
782,Modoc Plateau,11.431829831787505
783,Modoc Plateau,11.431829831787505
784,Modoc Plateau,11.431829831787505
785,Modoc Plateau,11.431829831787505
786,Southern Cascades,35.01281720972383
787,Western Basin and Range,0
788,Western Basin and Range,0
789,Western Basin and Range,0
790,Sierra Nevada,33.94136665160335
791,Western Basin and Range,0
792,Southern Cascades,35.01281720972383
793,Northern California Coast,51.139050423697704
794,Southern Cascades,21.87393002815114
795,California Central Valley Basin,12.094675776424985
796,Sierra Nevada,39.84342328433063
797,Sierra Nevada Foothills,8.943886166741473
798,Sierra Nevada,33.94136665160335
799,Sierra Nevada,39.84342328433063
800,Sierra Nevada,39.84342328433063
801,Sierra Nevada,33.94136665160335
802,Sierra Nevada,39.84342328433063
803,Sierra Nevada,33.94136665160335
804,Sierra Nevada,39.84342328433063
805,Sierra Nevada,39.84342328433063
806,Sierra Nevada,39.84342328433063
807,Sierra Nevada,33.94136665160335
808,Sierra Nevada,33.94136665160335
809,Sierra Nevada,39.84342328433063
810,Sierra Nevada,33.94136665160335
811,Sierra Nevada,39.84342328433063
812,Southern Cascades,19.640227694259668
813,Sierra Nevada,33.94136665160335
814,Sierra Nevada,39.84342328433063
815,Sierra Nevada,39.84342328433063
816,Southern Cascades,35.01281720972383
817,Sierra Nevada,39.84342328433063
818,Southern Cascades,35.01281720972383
819,Sierra Nevada,39.84342328433063
820,Sierra Nevada,33.94136665160335
821,Sierra Nevada,39.84342328433063
822,Sierra Nevada,33.94136665160335
823,California Central Valley Basin,12.094675776424985
824,Central California Coast,76.46341286745687
825,Central California Coast,25.387922776547775
826,Central California Coast,76.46341286745687
827,Central California Coast,76.46341286745687
828,Central California Coast,76.46341286745687
829,Central California Coast,25.387922776547775
830,Southern Cascades,35.01281720972383
831,Southern Cascades,35.01281720972383
832,Southern Cascades,35.01281720972383
833,Southern Cascades,35.01281720972383
834,Southern Cascades,35.01281720972383
835,Southern Cascades,35.01281720972383
836,Southern Cascades,35.01281720972383
837,Southern Cascades,35.01281720972383
838,Southern Cascades,35.01281720972383
839,Southern Cascades,35.01281720972383
840,Southern Cascades,35.01281720972383
841,Southern Cascades,35.01281720972383
842,Southern Cascades,35.01281720972383
843,Southern Cascades,19.640227694259668
844,Sierra Nevada,33.94136665160335
845,Sierra Nevada,33.94136665160335
846,Sierra Nevada,39.84342328433063
847,Southern Cascades,19.640227694259668
848,Southern Cascades,19.640227694259668
849,Southern Cascades,35.01281720972383
850,Southern Cascades,35.01281720972383
851,Southern Cascades,35.01281720972383
852,Southern Cascades,35.01281720972383
853,Southern Cascades,21.87393002815114
854,Southern Cascades,35.01281720972383
855,Southern Cascades,35.01281720972383
856,Southern Cascades,35.01281720972383
857,Southern Cascades,19.640227694259668
858,Southern Cascades,19.640227694259668
859,Southern Cascades,35.01281720972383
860,Southern Cascades,35.01281720972383
861,Southern Cascades,19.640227694259668
862,Southern Cascades,35.01281720972383
863,Southern Cascades,35.01281720972383
864,Southern Cascades,35.01281720972383
865,Southern Cascades,35.01281720972383
866,Southern Cascades,19.640227694259668
867,Southern Cascades,35.01281720972383
868,Southern Cascades,35.01281720972383
869,Southern Cascades,35.01281720972383
870,Northern California Coast,51.139050423697704
871,Northern California Coast,51.139050423697704
872,Northern California Coast,51.139050423697704
873,Northern California Coast,29.33776275517837
874,Northern California Coast,51.139050423697704
875,Southern Cascades,35.01281720972383
876,Southern Cascades,35.01281720972383
877,Southern Cascades,35.01281720972383
878,Southern Cascades,35.01281720972383
879,Southern Cascades,35.01281720972383
880,Southern Cascades,35.01281720972383
881,Southern Cascades,35.01281720972383
882,Southern Cascades,35.01281720972383
883,Southern Cascades,35.01281720972383
884,Southern Cascades,35.01281720972383
885,Southern Cascades,35.01281720972383
886,Southern Cascades,35.01281720972383
887,Southern Cascades,35.01281720972383
888,Southern Cascades,21.87393002815114
889,Southern Cascades,35.01281720972383
890,Southern Cascades,35.01281720972383
891,Southern Cascades,35.01281720972383
892,Southern Cascades,35.01281720972383
893,Southern Cascades,35.01281720972383
894,Southern Cascades,35.01281720972383
895,Southern Cascades,35.01281720972383
896,Southern Cascades,35.01281720972383
897,Southern Cascades,35.01281720972383
898,Southern Cascades,35.01281720972383
899,Southern Cascades,35.01281720972383
900,Southern Cascades,21.87393002815114
901,Sierra Nevada,21.083961686047175
902,Sierra Nevada,39.84342328433063
903,Sierra Nevada,39.84342328433063
904,Sierra Nevada,39.84342328433063
905,Sierra Nevada,39.84342328433063
906,Sierra Nevada,33.94136665160335
907,Sierra Nevada,39.84342328433063
908,Sierra Nevada,39.84342328433063
909,Sierra Nevada,21.083961686047175
910,Sierra Nevada,39.84342328433063
911,Sierra Nevada,39.84342328433063
912,Sierra Nevada,39.84342328433063
913,Sierra Nevada,39.84342328433063
914,Southern Cascades,35.01281720972383
915,Southern Cascades,35.01281720972383
916,Southern Cascades,35.01281720972383
917,Southern Cascades,19.640227694259668
918,Sierra Nevada,39.84342328433063
919,Sierra Nevada,21.083961686047175
920,Sierra Nevada,33.94136665160335
921,Sierra Nevada,39.84342328433063
922,Southern Cascades,35.01281720972383
923,Sierra Nevada,21.083961686047175
924,Sierra Nevada,39.84342328433063
925,Sierra Nevada,21.083961686047175
926,Sierra Nevada,39.84342328433063
927,Sierra Nevada,21.083961686047175
928,Sierra Nevada,21.083961686047175
929,Sierra Nevada,39.84342328433063
930,Sierra Nevada,39.84342328433063
931,Sierra Nevada,21.083961686047175
932,Southern Cascades,35.01281720972383
933,Northern California Coast,51.139050423697704
934,Northern California Coast,51.139050423697704
935,Southern Cascades,35.01281720972383
936,Sierra Nevada,39.84342328433063
937,Sierra Nevada,39.84342328433063
938,Sierra Nevada,39.84342328433063
939,Sierra Nevada,39.84342328433063
940,Sierra Nevada Foothills,8.943886166741473
941,Sierra Nevada,39.84342328433063
942,Sierra Nevada,39.84342328433063
943,Sierra Nevada,21.083961686047175
944,Sierra Nevada,39.84342328433063
945,Sierra Nevada,39.84342328433063
946,Sierra Nevada,39.84342328433063
947,Sierra Nevada,39.84342328433063
948,Sierra Nevada,33.94136665160335
949,Southern Cascades,19.640227694259668
950,Southern Cascades,35.01281720972383
951,Southern Cascades,35.01281720972383
952,Southern Cascades,35.01281720972383
953,Northern California Coast,51.139050423697704
954,Northern California Coast,51.139050423697704
955,Northern California Coast,51.139050423697704
956,Northern California Coast,51.139050423697704
957,Southern Cascades,21.87393002815114
958,Southern Cascades,35.01281720972383
959,Southern Cascades,35.01281720972383
960,Northern California Coast,51.139050423697704
961,Northern California Coast,51.139050423697704
962,Northern California Coast,51.139050423697704
963,Northern California Coast,51.139050423697704
964,Northern California Coast,51.139050423697704
965,Northern California Coast,51.139050423697704
966,Northern California Coast,51.139050423697704
967,Northern California Coast,51.139050423697704
968,Northern California Coast,51.139050423697704
969,Southern Cascades,35.01281720972383
970,Southern California Mountains,18.087533626802795
971,Southern Cascades,21.87393002815114
972,Southern Cascades,35.01281720972383
973,Southern Cascades,35.01281720972383
974,Southern Cascades,21.87393002815114
975,Sierra Nevada,33.94136665160335
976,Southern Cascades,35.01281720972383
977,Sierra Nevada,39.84342328433063
978,Modoc Plateau,11.431829831787505
979,Southern Cascades,19.640227694259668
980,Modoc Plateau,11.431829831787505
981,Southern Cascades,35.01281720972383
982,Southern Cascades,35.01281720972383
983,Southern Cascades,35.01281720972383
984,Southern Cascades,19.640227694259668
985,Sierra Nevada,39.84342328433063
986,Sierra Nevada,39.84342328433063
987,Northern California Coast,51.139050423697704
988,Sierra Nevada,39.84342328433063
989,Sierra Nevada,21.083961686047175
990,Sierra Nevada,39.84342328433063
991,Northern California Coast,51.139050423697704
992,Southern Cascades,21.87393002815114
993,Northern California Coast,51.139050423697704
994,Southern Cascades,21.87393002815114
995,Southern Cascades,35.01281720972383
996,Northern California Coast,51.139050423697704
998,Northern California Coast,51.139050423697704
999,Northern California Coast,51.139050423697704
1e3,Southern Cascades,21.87393002815114
1001,Northern California Coast,51.139050423697704
1002,Southern Cascades,21.87393002815114
1003,Northern California Coast,51.139050423697704
1004,Northern California Coast,51.139050423697704
1005,Southern Cascades,35.01281720972383
1006,Southern Cascades,35.01281720972383
1007,Northern California Coast,51.139050423697704
1008,Northern California Coast,51.139050423697704
1009,Southern Cascades,21.87393002815114
1010,Northern California Coast,51.139050423697704
1011,Northern California Coast,51.139050423697704
1012,Modoc Plateau,11.431829831787505
1013,Modoc Plateau,11.431829831787505
1014,Modoc Plateau,6.410541459897869
1015,Modoc Plateau,11.431829831787505
1016,Modoc Plateau,11.431829831787505
1017,Modoc Plateau,6.410541459897869
1018,Modoc Plateau,11.431829831787505
1019,Modoc Plateau,11.431829831787505
1020,Modoc Plateau,11.431829831787505
1021,Sierra Nevada,33.94136665160335
1022,Sierra Nevada,39.84342328433063
1023,Central California Coast,76.46341286745687
1024,Central California Coast,25.387922776547775
1025,Sierra Nevada Foothills,8.943886166741473
1026,Sierra Nevada,39.84342328433063
1027,Sierra Nevada,39.84342328433063
1028,Sierra Nevada,39.84342328433063
1029,Sierra Nevada,39.84342328433063
1030,Sierra Nevada,21.083961686047175
1031,Sierra Nevada,39.84342328433063
1032,Sierra Nevada,39.84342328433063
1033,Sierra Nevada,33.94136665160335
1034,Sierra Nevada,39.84342328433063
1035,Sierra Nevada,39.84342328433063
1036,Sierra Nevada,39.84342328433063
1037,Sierra Nevada,39.84342328433063
1038,Sierra Nevada,39.84342328433063
1039,Sierra Nevada,33.94136665160335
1040,Sierra Nevada,39.84342328433063
1041,Sierra Nevada,39.84342328433063
1042,Sierra Nevada,39.84342328433063
1043,Sierra Nevada,39.84342328433063
1044,Sierra Nevada,39.84342328433063
1045,Sierra Nevada,33.94136665160335
1046,Sierra Nevada,39.84342328433063
1047,Sierra Nevada,39.84342328433063
1048,Sierra Nevada,39.84342328433063
1049,Sierra Nevada,39.84342328433063
1050,Sierra Nevada,39.84342328433063
1051,Southern Cascades,19.640227694259668
1052,Sierra Nevada,39.84342328433063
1053,Southern Cascades,19.640227694259668
1054,Sierra Nevada,39.84342328433063
1055,Sierra Nevada,39.84342328433063
1056,Sierra Nevada,21.083961686047175
1057,California Central Valley Basin,12.094675776424985
1058,Southern California Mountains,18.087533626802795
1059,Southern California Mountains,18.087533626802795
1060,Central California Coast,25.387922776547775
1061,Central California Coast,76.46341286745687
1062,Central California Coast,76.46341286745687
1063,Central California Coast,25.387922776547775
1064,Central California Coast,76.46341286745687
1065,Southern Cascades,35.01281720972383
1066,Southern Cascades,21.87393002815114
1067,Southern Cascades,35.01281720972383
1068,Southern Cascades,35.01281720972383
1069,Southern Cascades,35.01281720972383
1070,Southern Cascades,21.87393002815114
1071,Southern Cascades,35.01281720972383
1072,Southern Cascades,35.01281720972383
1073,Southern Cascades,35.01281720972383
1074,Southern Cascades,35.01281720972383
1075,Southern Cascades,35.01281720972383
1076,Southern Cascades,35.01281720972383
1077,Southern Cascades,35.01281720972383
1078,Southern Cascades,35.01281720972383
1079,Southern Cascades,19.640227694259668
1080,Southern Cascades,19.640227694259668
1081,Sierra Nevada,39.84342328433063
1082,Sierra Nevada,39.84342328433063
1083,Sierra Nevada,39.84342328433063
1084,Sierra Nevada,39.84342328433063
1085,Sierra Nevada,39.84342328433063
1086,Sierra Nevada,39.84342328433063
1087,Sierra Nevada,39.84342328433063
1088,Southern Cascades,35.01281720972383
1089,Southern Cascades,35.01281720972383
1090,Southern Cascades,21.87393002815114
1091,Southern Cascades,19.640227694259668
1092,Southern Cascades,35.01281720972383
1093,Southern Cascades,35.01281720972383
1094,Southern Cascades,35.01281720972383
1095,Southern Cascades,35.01281720972383
1096,Southern Cascades,35.01281720972383
1097,Southern Cascades,19.640227694259668
1098,Southern Cascades,35.01281720972383
1099,Southern Cascades,35.01281720972383
1100,Southern Cascades,35.01281720972383
1101,Southern Cascades,35.01281720972383
1102,Southern Cascades,35.01281720972383
1103,Southern Cascades,35.01281720972383
1104,Southern Cascades,35.01281720972383
1105,Southern Cascades,35.01281720972383
1106,Southern Cascades,19.640227694259668
1107,Southern Cascades,35.01281720972383
1108,Southern Cascades,35.01281720972383
1109,Southern Cascades,35.01281720972383
1110,Southern Cascades,35.01281720972383
1111,Southern Cascades,35.01281720972383
1112,Southern Cascades,35.01281720972383
1113,Southern Cascades,35.01281720972383
1114,Southern Cascades,35.01281720972383
1115,Southern Cascades,35.01281720972383
1116,Southern Cascades,35.01281720972383
1117,Southern Cascades,35.01281720972383
1118,Northern California Coast,29.33776275517837
1119,Northern California Coast,51.139050423697704
1120,Southern Cascades,35.01281720972383
1121,Southern Cascades,35.01281720972383
1122,Southern Cascades,35.01281720972383
1123,Southern Cascades,35.01281720972383
1124,Southern Cascades,35.01281720972383
1125,Southern Cascades,35.01281720972383
1126,Southern Cascades,35.01281720972383
1127,Southern Cascades,35.01281720972383
1128,Southern Cascades,19.640227694259668
1129,Southern Cascades,35.01281720972383
1130,Southern Cascades,35.01281720972383
1131,Southern Cascades,21.87393002815114
1132,Southern Cascades,35.01281720972383
1133,Southern Cascades,35.01281720972383
1134,Southern Cascades,35.01281720972383
1135,Southern Cascades,35.01281720972383
1136,Southern Cascades,35.01281720972383
1137,Southern Cascades,35.01281720972383
1138,Southern Cascades,35.01281720972383
1139,Southern Cascades,35.01281720972383
1140,Southern Cascades,35.01281720972383
1141,Southern Cascades,35.01281720972383
1142,Southern Cascades,35.01281720972383
1143,Sierra Nevada,39.84342328433063
1144,Sierra Nevada,39.84342328433063
1145,Sierra Nevada,39.84342328433063
1146,Sierra Nevada,39.84342328433063
1147,Sierra Nevada,39.84342328433063
1148,Sierra Nevada,39.84342328433063
1149,Sierra Nevada,39.84342328433063
1150,Sierra Nevada,33.94136665160335
1151,Sierra Nevada,39.84342328433063
1152,Sierra Nevada,39.84342328433063
1153,Southern California Mountains,18.087533626802795
1154,Sierra Nevada,39.84342328433063
1155,Sierra Nevada Foothills,8.943886166741473
1156,Sierra Nevada,39.84342328433063
1157,Southern Cascades,35.01281720972383
1158,Northern California Coast,51.139050423697704
1159,Western Basin and Range,0
1160,Western Basin and Range,0
1161,Sierra Nevada,39.84342328433063
1162,Sierra Nevada,21.083961686047175
1163,Sierra Nevada,39.84342328433063
1164,Southern Cascades,19.640227694259668
1165,Sierra Nevada,39.84342328433063
1166,Sierra Nevada,39.84342328433063
1167,Northern California Coast,51.139050423697704
1168,Sierra Nevada,39.84342328433063
1169,Sierra Nevada,39.84342328433063
1170,Sierra Nevada,39.84342328433063
1171,Sierra Nevada,33.94136665160335
1172,Sierra Nevada,39.84342328433063
1173,Sierra Nevada,21.083961686047175
1174,Sierra Nevada,21.083961686047175
1175,Sierra Nevada,39.84342328433063
1176,Sierra Nevada,39.84342328433063
1177,Sierra Nevada,39.84342328433063
1178,Southern Cascades,35.01281720972383
1179,Southern Cascades,35.01281720972383
1180,Southern Cascades,35.01281720972383
1181,Southern Cascades,35.01281720972383
1182,Southern Cascades,35.01281720972383
1183,Northern California Coast,51.139050423697704
1184,Southern Cascades,35.01281720972383
1185,Southern Cascades,35.01281720972383
1186,Southern Cascades,35.01281720972383
1187,Northern California Coast,51.139050423697704
1188,Northern California Coast,51.139050423697704
1189,Southern Cascades,35.01281720972383
1190,Northern California Coast,51.139050423697704
1191,Northern California Coast,51.139050423697704
1192,Southern Cascades,35.01281720972383
1193,Northern California Coast,51.139050423697704
1194,Southern Cascades,35.01281720972383
1195,Southern Cascades,35.01281720972383
1196,Northern California Coast,51.139050423697704
1197,Northern California Coast,51.139050423697704
1198,Southern Cascades,35.01281720972383
1199,Northern California Coast,29.33776275517837
1200,Northern California Coast,51.139050423697704
1201,Northern California Coast,51.139050423697704
1202,Southern Cascades,35.01281720972383
1203,Northern California Coast,51.139050423697704
1204,Sierra Nevada,21.083961686047175
1205,Sierra Nevada,21.083961686047175
1206,Southern California Mountains,0.9806494487129571
1207,Southern Cascades,35.01281720972383
1208,Southern Cascades,35.01281720972383
1209,Southern Cascades,35.01281720972383
1210,Southern Cascades,35.01281720972383
1211,Modoc Plateau,11.431829831787505
1212,Southern Cascades,19.640227694259668
1213,Southern Cascades,35.01281720972383
1214,Modoc Plateau,11.431829831787505
1215,Southern Cascades,19.640227694259668
1216,Southern Cascades,35.01281720972383
1217,Modoc Plateau,11.431829831787505
1218,Sierra Nevada,39.84342328433063
1219,Southern Cascades,35.01281720972383
1220,Sierra Nevada,39.84342328433063
1221,Southern California Mountains,0.9806494487129571
1222,Sierra Nevada,39.84342328433063
1223,Sierra Nevada,39.84342328433063
1224,Sierra Nevada,39.84342328433063
1225,Sierra Nevada,39.84342328433063
1226,Sierra Nevada,39.84342328433063
1227,Northern California Coast,51.139050423697704
1228,Northern California Coast,51.139050423697704
1229,Northern California Coast,51.139050423697704
1230,Northern California Coast,51.139050423697704
1231,Northern California Coast,51.139050423697704
1232,Southern Cascades,35.01281720972383
1233,Southern Cascades,35.01281720972383
1234,Northern California Coast,51.139050423697704
1235,Northern California Coast,51.139050423697704
1236,Northern California Coast,29.33776275517837
1237,Northern California Coast,51.139050423697704
1238,Northern California Coast,51.139050423697704
1239,Northern California Coast,51.139050423697704
1240,Northern California Coast,51.139050423697704
1241,Southern Cascades,35.01281720972383
1242,Northern California Coast,29.33776275517837
1243,Modoc Plateau,11.431829831787505
1244,Modoc Plateau,11.431829831787505
1245,Modoc Plateau,11.431829831787505
1246,Modoc Plateau,11.431829831787505
1247,Modoc Plateau,11.431829831787505
1248,Modoc Plateau,11.431829831787505
1249,Modoc Plateau,11.431829831787505
1250,Modoc Plateau,11.431829831787505
1251,Modoc Plateau,11.431829831787505
1252,Modoc Plateau,6.410541459897869
1253,Modoc Plateau,11.431829831787505
1254,Modoc Plateau,6.410541459897869
1255,Northern California Coast,51.139050423697704
1256,Northern California Coast,29.33776275517837
1257,Sierra Nevada,39.84342328433063
1258,Sierra Nevada,39.84342328433063
1259,Sierra Nevada,39.84342328433063
1260,Sierra Nevada,39.84342328433063
1261,Sierra Nevada,39.84342328433063
1262,Sierra Nevada,39.84342328433063
1263,Sierra Nevada,33.94136665160335
1264,Sierra Nevada Foothills,8.943886166741473
1265,Sierra Nevada,21.083961686047175
1266,Sierra Nevada,39.84342328433063
1267,Sierra Nevada,39.84342328433063
1268,Sierra Nevada,21.083961686047175
1269,Sierra Nevada,39.84342328433063
1270,Sierra Nevada,39.84342328433063
1271,Sierra Nevada,39.84342328433063
1272,Sierra Nevada,39.84342328433063
1273,Sierra Nevada,39.84342328433063
1274,Sierra Nevada,39.84342328433063
1275,Sierra Nevada,21.083961686047175
1276,Southern Cascades,19.640227694259668
1277,Sierra Nevada,39.84342328433063
1278,Sierra Nevada,39.84342328433063
1279,Sierra Nevada,33.94136665160335
1280,Sierra Nevada,39.84342328433063
1281,Southern Cascades,19.640227694259668
1282,Sierra Nevada,39.84342328433063
1283,Sierra Nevada,33.94136665160335
1284,Southern California Mountains,0.9806494487129571
1285,California Central Valley Basin,12.094675776424985
1286,California Central Valley Basin,12.094675776424985
1287,Central California Coast,76.46341286745687
1288,Central California Coast,76.46341286745687
1289,Central California Coast,76.46341286745687
1290,Southern Cascades,35.01281720972383
1291,Southern Cascades,35.01281720972383
1292,Southern Cascades,35.01281720972383
1293,Southern Cascades,35.01281720972383
1294,Southern Cascades,35.01281720972383
1295,Southern Cascades,35.01281720972383
1296,Southern Cascades,35.01281720972383
1297,Southern Cascades,35.01281720972383
1298,Southern Cascades,35.01281720972383
1299,Southern Cascades,35.01281720972383
1300,Southern Cascades,21.87393002815114
1301,California Central Valley Basin,12.094675776424985
1302,Southern Cascades,35.01281720972383
1303,Sierra Nevada,39.84342328433063
1304,Sierra Nevada,21.083961686047175
1305,Sierra Nevada,39.84342328433063
1306,Sierra Nevada,39.84342328433063
1307,Sierra Nevada,39.84342328433063
1308,Sierra Nevada,39.84342328433063
1309,Sierra Nevada,33.94136665160335
1310,Southern Cascades,35.01281720972383
1311,Southern Cascades,35.01281720972383
1312,Southern Cascades,19.640227694259668
1313,Southern Cascades,35.01281720972383
1314,Southern Cascades,19.640227694259668
1315,Southern Cascades,35.01281720972383
1316,Southern Cascades,35.01281720972383
1317,Southern Cascades,35.01281720972383
1318,Southern Cascades,21.87393002815114
1319,Southern Cascades,19.640227694259668
1320,Southern Cascades,35.01281720972383
1321,Southern Cascades,35.01281720972383
1322,Southern Cascades,21.87393002815114
1323,Southern Cascades,35.01281720972383
1324,Southern Cascades,35.01281720972383
1325,Southern Cascades,35.01281720972383
1326,Southern Cascades,35.01281720972383
1327,Southern Cascades,21.87393002815114
1328,Southern Cascades,35.01281720972383
1329,Southern Cascades,21.87393002815114
1330,Southern Cascades,35.01281720972383
1331,Southern Cascades,35.01281720972383
1332,Southern Cascades,35.01281720972383
1333,Southern Cascades,19.640227694259668
1334,Southern Cascades,19.640227694259668
1335,Southern Cascades,19.640227694259668
1336,Southern Cascades,35.01281720972383
1337,Southern Cascades,35.01281720972383
1338,Southern Cascades,35.01281720972383
1339,Southern Cascades,35.01281720972383
1340,Northern California Coast,51.139050423697704
1341,Northern California Coast,51.139050423697704
1342,Northern California Coast,51.139050423697704
1343,Southern Cascades,35.01281720972383
1344,Southern Cascades,35.01281720972383
1345,Southern Cascades,35.01281720972383
1346,Southern Cascades,19.640227694259668
1347,Southern Cascades,35.01281720972383
1348,Southern Cascades,35.01281720972383
1349,Southern Cascades,35.01281720972383
1350,Southern Cascades,35.01281720972383
1351,Southern Cascades,35.01281720972383
1352,Southern Cascades,35.01281720972383
1353,Southern Cascades,21.87393002815114
1354,Southern Cascades,35.01281720972383
1355,Southern Cascades,35.01281720972383
1356,Southern Cascades,35.01281720972383
1357,Southern Cascades,35.01281720972383
1358,Southern Cascades,35.01281720972383
1359,Southern Cascades,35.01281720972383
1360,Southern Cascades,35.01281720972383
1361,Southern Cascades,35.01281720972383
1362,Southern Cascades,35.01281720972383
1363,Southern Cascades,35.01281720972383
1364,Southern Cascades,21.87393002815114
1365,Southern Cascades,35.01281720972383
1366,Southern Cascades,35.01281720972383
1367,Southern Cascades,35.01281720972383
1368,Southern Cascades,35.01281720972383
1369,Sierra Nevada,39.84342328433063
1370,Sierra Nevada,39.84342328433063
1371,Sierra Nevada,33.94136665160335
1372,Sierra Nevada,39.84342328433063
1373,Sierra Nevada,39.84342328433063
1374,Sierra Nevada,33.94136665160335
1375,Sierra Nevada,39.84342328433063
1376,Sierra Nevada,21.083961686047175
1377,Sierra Nevada,21.083961686047175
1378,Sierra Nevada,39.84342328433063
1379,Sierra Nevada,39.84342328433063
1380,Sierra Nevada,39.84342328433063
1381,Sierra Nevada,39.84342328433063
1382,Southern Cascades,35.01281720972383
1383,Sierra Nevada,39.84342328433063
1384,Sierra Nevada,39.84342328433063
1385,Sierra Nevada,39.84342328433063
1386,Sierra Nevada,21.083961686047175
1387,Sierra Nevada,33.94136665160335
1388,Sierra Nevada Foothills,8.943886166741473
1389,Sierra Nevada,21.083961686047175
1390,Sierra Nevada,21.083961686047175
1391,Sierra Nevada,33.94136665160335
1392,Sierra Nevada,39.84342328433063
1393,Sierra Nevada,39.84342328433063
1394,Sierra Nevada,39.84342328433063
1395,Sierra Nevada,39.84342328433063
1396,Sierra Nevada,21.083961686047175
1397,Southern Cascades,21.87393002815114
1398,Southern Cascades,21.87393002815114
1400,Northern California Coast,51.139050423697704
1401,Southern Cascades,35.01281720972383
1402,Sierra Nevada Foothills,8.943886166741473
1403,Sierra Nevada,39.84342328433063
1404,Sierra Nevada,39.84342328433063
1405,Sierra Nevada,39.84342328433063
1406,Sierra Nevada,33.94136665160335
1407,Sierra Nevada,39.84342328433063
1408,Sierra Nevada,33.94136665160335
1409,Sierra Nevada,39.84342328433063
1410,Sierra Nevada,39.84342328433063
1411,Sierra Nevada,39.84342328433063
1412,Sierra Nevada,39.84342328433063
1413,Southern Cascades,35.01281720972383
1414,Southern Cascades,19.640227694259668
1415,Northern California Coast,51.139050423697704
1416,Northern California Coast,51.139050423697704
1417,Southern Cascades,35.01281720972383
1418,Northern California Coast,51.139050423697704
1419,Southern Cascades,35.01281720972383
1420,Southern Cascades,35.01281720972383
1421,Northern California Coast,51.139050423697704
1422,Southern Cascades,35.01281720972383
1423,Southern Cascades,35.01281720972383
1424,Northern California Coast,51.139050423697704
1425,Northern California Coast,51.139050423697704
1426,Southern Cascades,35.01281720972383
1427,Northern California Coast,51.139050423697704
1428,Northern California Coast,51.139050423697704
1429,Northern California Coast,51.139050423697704
1430,Southern Cascades,21.87393002815114
1431,Northern California Coast,51.139050423697704
1432,Southern Cascades,35.01281720972383
1433,Southern Cascades,19.640227694259668
1434,Sierra Nevada,39.84342328433063
1435,Southern Cascades,35.01281720972383
1436,Southern Cascades,35.01281720972383
1437,Southern Cascades,35.01281720972383
1438,Southern Cascades,35.01281720972383
1439,Southern Cascades,35.01281720972383
1440,Southern Cascades,35.01281720972383
1441,Southern Cascades,35.01281720972383
1442,Southern Cascades,35.01281720972383
1443,Modoc Plateau,11.431829831787505
1444,Southern Cascades,35.01281720972383
1445,Southern Cascades,35.01281720972383
1446,Southern Cascades,35.01281720972383
1447,Sierra Nevada,39.84342328433063
1448,Sierra Nevada,39.84342328433063
1449,Northern California Coast,51.139050423697704
1450,Sierra Nevada,21.083961686047175
1451,Sierra Nevada Foothills,8.943886166741473
1452,Sierra Nevada,39.84342328433063
1453,Southern Cascades,35.01281720972383
1454,Southern Cascades,35.01281720972383
1455,Northern California Coast,51.139050423697704
1456,Northern California Coast,51.139050423697704
1457,Northern California Coast,51.139050423697704
1458,Southern Cascades,35.01281720972383
1459,Northern California Coast,51.139050423697704
1460,Southern Cascades,21.87393002815114
1461,Southern Cascades,21.87393002815114
1462,Southern Cascades,35.01281720972383
1463,Northern California Coast,51.139050423697704
1464,Southern Cascades,35.01281720972383
1465,Southern Cascades,35.01281720972383
1466,Modoc Plateau,11.431829831787505
1467,Modoc Plateau,6.410541459897869
1468,Modoc Plateau,11.431829831787505
1469,Sierra Nevada,33.94136665160335
1470,Western Basin and Range,0
1471,California Central Valley Basin,12.094675776424985
1472,Central California Coast,25.387922776547775
1473,Sierra Nevada,39.84342328433063
1474,Sierra Nevada,39.84342328433063
1475,Sierra Nevada,39.84342328433063
1476,Sierra Nevada,39.84342328433063
1477,Sierra Nevada,33.94136665160335
1478,Sierra Nevada,39.84342328433063
1479,Sierra Nevada,21.083961686047175
1480,Sierra Nevada,33.94136665160335
1481,Sierra Nevada,33.94136665160335
1482,Sierra Nevada,39.84342328433063
1483,Sierra Nevada,39.84342328433063
1484,Sierra Nevada,39.84342328433063
1485,Sierra Nevada,33.94136665160335
1486,Southern Cascades,35.01281720972383
1487,Southern Cascades,35.01281720972383
1488,Sierra Nevada,39.84342328433063
1489,Sierra Nevada,33.94136665160335
1490,Southern Cascades,35.01281720972383
1491,Sierra Nevada,39.84342328433063
1492,Sierra Nevada,39.84342328433063
