biosum_cond_id,ID,acres,rxpackage,cum_discount_carb,cum_discount_merch,cum_discount_cost,discount_haul_chip,discount_haul_merch,discount_harvest,total_discount_carb,cum_discount_decay,cum_discount_biochar,cum_discount_val,base_disc_carb,base_disc_cost,base_disc_val,relative_carb,relative_cost,relative_val,total_carbon,total_cost,total_val,cpu,cpu_rev,value
12007060507017009e8,41,5703.1617585036,032,7.988642761288339,13.698562832798023,2280.053148365125,0,0,0,37.77488897510379,16.087683381017435,0,4465.602587093975,23.525458530727356,0,0,14.249430444376436,2280.053148365125,4465.602587093975,81266.80679082466,13003511.923111714,25468053.9033891,160.01012512503274,-153.37802077495533,3249849.435053218
12007060507019009e8,43,5759.9159794262,032,-0.5073145731261933,16.432921139303687,1769.7332645937436,0,0,0,18.115981727890322,2.1903751617128258,0,6123.378797728485,6.149485390529107,0,0,11.966496337361214,1769.7332645937436,6123.378797728485,68926.01347131195,10193514.910055598,35270147.38511589,147.89067866660088,-363.8195684347473,3591687.784206791
1200706050701901e9,44,8068.0280927581,004,6.643269547887432,9.213709905650333,451.0606232561797,0,0,0,20.368131429192083,4.511151975654319,0,4242.262641344536,14.73972533075674,4.59380755646022,57.562073623827494,5.6284060984353435,446.4668156997195,4184.700567720708,45410.13851962736,3602106.81154959,33762281.74015144,79.32384548866047,-664.1727136675854,5479920.892375882
1200706050701901e9,45,7336.2919045328,004,7.054767299927654,0.9924432552867375,89.17681364598715,0,44.48161764781854,44.69519599816862,9.957458999280941,1.9102484440665501,0,280.4649403071991,9.3224025817798,0,0,0.6350564175011417,89.17681364598715,280.4649403071991,4658.959254635228,654227.1360230857,2057572.6710809795,140.42345087525524,-301.2143825172321,277564.7149039599
1200706050702101e9,46,5308.1830761064,033,-5.168604038336007,0.9806310871875337,2824.6341265576943,0,0,0,26.64316168538031,30.831134636528784,0,269.93609544442194,9.816451357427601,0,0,16.82671032795271,2824.6341265576943,269.93609544442194,89319.25898938335,14993675.066786136,1432870.2134683225,167.86609334240347,151.82397398672637,2870176.7310905345
12007060507023006e8,50,6530.1566309301,032,-16.274775806583833,20.05616553209647,1306.7001640587143,0,0,0,32.30660062637705,28.525210900864415,0,19431.254961640145,-5.497868383644577,11.298673072182078,168.01666000550293,37.80446901002163,1295.4014909865323,19263.238301634643,246869.1039845842,8459174.636082442,125791963.32860613,34.265829541029476,-475.2834064640611,40914646.160834394
12007060507023006e8,52,7523.9589376441,032,9.332693732229025,3.21627218108031,1675.3374592406071,0,11.874533939261708,526.5667190240298,48.09744036992102,35.548474456611686,0,925.1410918290221,33.465949522306055,2.6657138445269544,1.472038605134074,14.631490847614963,1672.6717453960803,923.669053223888,110086.73633397045,12585113.528517595,6949648.028429136,114.31998029570155,51.1911397118008,9432233.738276495
12007060507023006e8,53,6597.3256588267,032,6.847215390718175,9.293477452547865,1477.070110720336,0,76.96840665045086,348.2883518609683,51.54012687237774,35.399434029111696,0,3252.229968781383,39.765961594888125,28.862362140279185,63.54948112561844,11.774165277489615,1448.207748580057,3188.6804876557644,77678.00269644863,9554298.139018856,21036763.59901141,122.9987616488454,-147.821327292154,5981302.40027087
12007060507023006e8,55,4792.3028002428,032,-2.555397018588422,40.86131170025358,2104.6729747352656,0,0,0,63.01261026802402,24.706695586358858,0,33103.157196610904,39.1731879994066,33.69973619823382,530.0432315356611,23.83942226861742,2070.9732385370316,32573.113965075245,114245.73009406582,9924730.850268917,156100225.26745796,86.87178804929735,-1279.483218294753,12924415.168544246
12007060507023007e8,59,7523.9589376441,011,5.096634020611402,26.561230969602597,3062.165905096983,0,0,0,37.912118969423936,6.254253979209932,0,22658.9844438318,18.73553196158691,0,0,19.176587007837025,3062.165905096983,22658.9844438318,144283.8532111251,23039610.53020348,170485268.5241069,159.68252869217798,-1021.9137811502147,5817160.112021539
12007060507023007e8,63,7109.2577343223,032,5.105078204744454,2.2770704283767396,2031.3761272964298,0,49.20276501497377,428.0256905323139,41.6634774549194,34.281328821798205,0,510.2423297823286,27.048859947845305,25.160790402353427,6.319903114716608,14.614617507074097,2006.2153368940762,503.922426667612,103899.08254632862,14262701.90053023,3582514.4092851826,137.2745701981583,102.79385755386964,6517114.608735494
12007060507023007e8,64,5703.1617585036,007,-3.470574524587669,23.57629913926703,2261.728054964635,0,0,0,22.269292991467104,2.1635683767877425,0,8842.09439652527,6.568729637648372,0,0,15.700563353818733,2261.728054964635,8842.09439652527,89542.85250646203,12899000.951209033,50427894.62734189,144.0539427787176,-419.1165751998409,5009569.550083375
1200706050702301e9,67,4019.3214606842,018,16.75561022436598,0,0,0,0,0,16.75561022436598,0,0,0,16.402653602937498,47.17068355515175,133.08557930746338,0.3529566214284827,-47.17068355515175,-133.08557930746338,1418.6461231980893,-189594.14072836467,-534913.7250180766,-133.64442169760974,243.4148859556669,473323.36536798254
1200706050702301e9,68,1696.9187049413,018,16.16915319292837,0.5975800058073152,54.76775226438774,0,15.44236738456588,39.32538487982186,18.65928840563542,1.892555206899732,0,275.5095955998354,16.60913687531146,83.76792410088693,222.18666695839556,2.0501515303239586,-29.00017183649919,53.32292864143983,3478.9404797707557,-49210.934035867365,90484.67501390942,-14.145379698795569,-40.15464186929177,744999.0299900185
1200706050702901e9,69,4688.6778322215,032,-7.216009548498359,17.177720065120862,2005.2713401067836,0,0,0,23.006617937216852,13.044907420594347,0,5480.3631630117625,7.606317788309028,6.551684204793135,16.084447618119192,15.400300148907824,1998.7196559019903,5464.278715393643,72207.04591774158,9371352.543453045,25620242.481945947,129.7844611193333,-225.03191664984706,5070056.640095269
12007060507035006e8,76,5882.9285273514,007,3.869806200756827,2.316809618672096,209.37623733857913,0,0,0,8.164988985573899,1.9783731661449764,0,932.7089369478562,4.0347506284716665,0,0,4.1302383571022325,209.37623733857913,932.7089369478562,24297.8970557577,1231745.4395886245,5487060.0128861405,50.69349980214631,-175.13098205711444,3627833.971562916
12007060507035006e8,77,5759.9159794262,011,8.38213590309807,2.7499147324479454,145.27547636897222,0,81.9437898614998,63.331686507472426,13.193811865080244,2.0617612295342287,0,545.5025493704142,11.535053438851964,27.331621198595748,68.96540308813444,1.65875842622828,117.94385517037648,476.5371462822797,9554.309165240125,679346.6960709809,2744813.9236614634,71.1036961774836,-216.18174499784172,1231515.1369770444
12007060507035006e8,78,6597.3256588267,006,11.319033697221604,6.992762173556103,851.0712638585222,0,0,0,24.200691515296363,5.888895644518656,0,2182.4906744484015,15.086859126146333,310.86302500679943,947.8071863938789,9.11383238915003,540.2082388517229,1234.6834880545225,60126.92027118534,3563929.675286054,8145609.056271751,59.27344456047249,-76.20013398859177,8461454.378951013
12007060507035006e8,81,8019.7856413929,007,5.603236981720922,3.9843378419325153,521.7783733295331,0,0,0,11.738877793413096,2.151302969759658,0,1657.4767143524732,7.262133218921955,0.2860918893688467,0.8218542167666923,4.476744574491141,521.4922814401642,1656.6548601357065,35902.531858687624,4182256.3107910543,13286016.860060103,116.48917483737404,-253.5687618104888,2998250.0609464706
12007060507035008e8,82,5829.9775966819,032,-3.141492443165573,15.460128587224267,950.5111043455761,0,0,0,25.478144451548857,13.159508307490166,0,4457.218890011091,14.436618050702766,16.657522987301277,64.65499125584785,11.041526400846092,933.8535813582748,4392.563898755244,64371.851550104446,5444345.4578999,25608549.121736772,84.57649309127363,-313.24566838258295,7430024.85212099
12007060507035009e8,83,6722.6900514019,026,6.307949577141624,0,0,0,0,0,6.307949577141624,0,0,0,5.847570971483154,23.97544815112682,70.938111886848,0.46037860565847044,-23.97544815112682,-70.938111886848,3094.9826721384775,-161179.50676348235,-476894.9390469479,-52.077676626252455,102.00878832879606,780176.0411911778
12007060507035009e8,84,4949.8416445437,002,6.8691793772478835,7.034953843262382,532.4576473279393,0,49.960496881675375,63.63218539281632,18.779089504717177,4.87495628420691,0,1825.323486257474,9.014154323805753,0,0,9.764935180911424,532.4576473279393,1825.323486257474,48334.88281474523,2635581.0366995963,9035062.207040934,54.527514772324544,-132.39881422427047,7031395.52624945
12007060507035009e8,85,5221.2739962302,025,7.512699344353267,0,0,0,0,0,7.512699344353267,0,0,0,7.511277429137809,0.11437308701647654,0.0704184849197071,0.0014219152154586467,-0.11437308701647654,-0.0704184849197071,7.424208939318294,-597.1732251077029,-367.6742041651952,-80.43594004272953,-30.91225244579132,2082.015012971362
12007060507039007e8,88,5703.1617585036,032,3.3832077209770457,16.860294342474212,2137.20187867785,0,12.07468191802903,366.75049534441695,45.40576635487918,25.162264291427917,0,6661.547099369449,19.09795977683882,0,0,26.307806578040356,2137.20187867785,6661.547099369449,150037.67642598922,12188808.024677563,37991880.66959442,81.23831503542428,-171.97728770243273,17818727.26052028
12007060507039007e8,89,3508.4179303695,011,13.611689618963732,0,0,0,0,0,13.611689618963732,0,0,0,7.9822623433201425,524.009072118426,344.51235609209306,5.6294272756435895,-524.009072118426,-344.51235609209306,19750.383591579095,-1838442.8242965704,-1208693.3273473412,-93.08390471364926,-31.885431188168585,5788519.542612389
12007060507043006e8,90,5824.5871274854,033,0.8572683295728459,25.626919670640664,1803.4440419319992,0,2.0097644617650885,142.4150521794312,48.569211396237975,22.085023396024464,0,11746.953418365376,15.908178893486006,0,0,32.661032502751965,1803.4440419319992,11746.953418365376,190237.02948591133,10504316.951777361,68421153.66778158,55.216994189636964,-304.4456532596008,27543088.945404902
12007060507045006e8,91,6248.6090457266,032,-4.185221361760091,14.05594402447937,2031.5907511102482,0,0,0,45.38590507101027,35.51518240829099,0,11978.925054729363,1.3613729156606666,21.501953881194055,126.78256874929687,44.024532155349604,2010.088797229054,11852.142485980066,275092.08985979913,12560259.04107917,74059404.7491356,45.65837951749363,-223.55839362520206,42458158.93088066
12007060507045007e8,97,1860.3862081081,026,19.488034339212927,0,0,0,0,0,19.488034339212927,0,0,0,19.045028604941447,99.23752912150813,322.44673305512856,0.4430057342714804,-99.23752912150813,-322.44673305512856,824.1617581514639,-184620.13050437966,-599875.4550252754,-224.00958146671286,503.85172621001465,349452.48213467246
12007060507045008e8,105,5745.6712434495,002,22.48711501604342,5.158828262526523,741.1016345389511,0,0,0,36.51772164234083,8.871778363770886,0,1937.5772848081888,32.628162439953414,19.305443547640735,44.1919362490411,3.8895592023874173,721.7961909913104,1893.3853485591476,22348.12845885176,4147203.618210155,10878769.749984903,185.57274833309407,-301.21386424680566,322422.07356019644
12007060507049007e8,107,4542.0879667986,032,6.943608036703357,21.224835725998876,1548.8430998670926,0,0,0,40.17137309765688,12.002929334954652,0,8863.18063321358,21.331031389542378,0,0,18.840341708114504,1548.8430998670926,8863.18063321358,85574.48936280067,7034981.606365364,40257346.1016818,82.20886456640055,-388.2274348663334,10079916.266194768
12007060507057006e8,113,6775.9828871255,032,8.169834236191278,22.99995757713542,1903.2991611818024,0,0,0,52.02491549544468,20.855123682117984,0,7533.281058455231,22.15115947027569,0,0,29.87375602516899,1903.2991611818024,7533.281058455231,202424.05960070738,12896722.545248212,51045383.53599932,63.7114114334418,-188.45912420688256,27588089.374893263
1200706050705701e9,114,2113.3212884655,033,-4.65263756753633,27.980236733588725,1286.4427802868188,0,0,0,36.278733220634805,12.95113405458241,0,14869.699072737447,15.667359785571897,0,0,20.61137343506291,1286.4427802868188,14869.699072737447,43558.454264830725,2718666.9139728798,31424451.60349175,62.41421923385244,-659.0175242443356,5993023.938993265
12007060507061007e8,121,5264.6970280594,024,16.514896028500864,0,0,0,0,0,16.514896028500864,0,0,0,16.46480126882701,3.559679408567705,18.401019680658802,0.05009475967385413,-3.559679408567705,-18.401019680658802,263.7337323762897,-18740.63360313064,-96875.79362602692,-71.05891777390045,296.2653253297712,71487.38007838858
12007060507061008e8,122,5274.9599985576,033,-5.271868791906248,16.458132884231592,1988.610242236075,0,0,0,27.697633021595834,16.51136892927049,0,4647.081193829458,14.264269194497139,0,0,13.433363827098695,1988.610242236075,4647.081193829458,70860.45683401625,10489839.480517235,24513167.407499686,148.03516586251575,-197.9006141582002,3682251.8862860166
12007060507063006e8,123,6787.6748197653,008,4.405504400609281,6.539702605317079,259.13660252313537,0,0,0,13.709565341478246,2.7643583355518864,0,3003.884813852394,7.285632276957208,10.60119854099532,138.2652633159897,6.423933064521038,248.53540398214005,2865.6195505364044,43603.568705907186,1686977.5034297684,19450893.666203108,38.68897784050473,-407.3959240030456,7033736.237751668
12007060507063006e8,124,5829.9775966819,007,3.1566230275356384,5.503347961159581,589.1247235475721,0,61.75383242215457,58.18586348272609,13.783787706080872,5.123816717385654,0,1284.6883758630124,9.807093546640955,0,0,3.9766941594399174,589.1247235475721,1284.6883758630124,23184.03785839048,3434583.939933763,7489704.449999019,148.14433796702764,-174.9100193346034,1202223.6317443326
12007060507063007e8,126,5703.1617585036,032,11.078140827480853,18.396646154065607,2445.0533019851628,0,0,0,51.32680947844584,21.852022496899377,0,6257.189974271809,22.308691353827566,2.6744897391852462,6.594915246842238,29.018118124618272,2442.3788122459773,6250.595059024967,165495.02159206313,13929281.441780703,35648154.708522744,84.16737438855218,-131.23581034526808,19169722.876631923
12007060507063007e8,127,7109.2577343223,032,-3.1746767923564057,30.184622887417493,1394.1760141627897,0,0,0,44.83659010200098,17.826644006939897,0,10959.72072719879,12.014733064679206,26.002090959025242,204.4043595207501,32.82185703732178,1368.1739232037644,10755.31636767804,233339.04099740068,9726701.045434447,76462316.07199834,41.68484195297091,-286.00278265182084,36941107.15404569
12007060507063007e8,128,5703.1617585036,032,7.253660000837499,41.9248765503213,2147.343920910117,0,0,0,70.67313391526287,21.49459736410407,0,16207.144948164676,21.46385402413269,0,0,49.20927989113018,2147.343920910117,16207.144948164676,280648.48323859385,12246649.732089758,92431969.28289759,43.63697102783999,-285.7144233437318,43883046.915629014
12007060507063007e8,129,5634.4143249568,032,-6.1483749190404,28.887210329077284,2308.342196111129,0,0,0,59.61012886972511,36.871293459688225,0,11283.955677443795,20.024858181538033,42.72644834979486,208.86129892089284,39.58527068818708,2265.615747761334,11075.094378522903,223039.8162228138,12765417.824034173,62401670.41659797,57.23380713012107,-222.54435747462165,31842545.420528587
12007060507063008e8,130,5829.9775966819,032,-3.7020209889883975,29.8617165654315,1974.424154224948,0,0,0,46.78170031453824,20.622004738095136,0,9340.823080193553,13.415410944559737,0,0,33.3662893699785,1974.424154224948,9340.823080193553,194524.7195113801,11510848.585479055,54456789.292097636,59.174220193673875,-220.7736930015527,27394095.316796962
12007060507063008e8,131,3480.5329921773,018,13.354459785439406,0,0,0,0,0,13.354459785439406,0,0,0,13.211635860841621,10.91419414305729,18.54493398429712,0.14282392459778492,-10.91419414305729,-18.54493398429712,497.10338163483345,-37987.21279793915,-64546.25457009616,-76.41712810926748,53.42760229232755,137407.88912490584
1200706050706301e9,135,6427.9774000766,032,6.135749822307794,19.874755814670685,1817.7880782786845,0,0,0,39.93515355075622,13.92464791377774,0,9800.204306843705,23.13921647106035,13.158324468651841,70.9402100659826,16.795937079695868,1804.6297538100325,9729.264096777722,107963.9039613936,11600119.272996688,62539489.733463876,107.44442213894683,-471.8185300031611,9992661.519282034
1200706050706301e9,136,5655.7021868484,007,4.156711292041315,7.840624161854772,286.2348125089852,0,12.27513612532559,44.97507044107088,15.963100346590736,3.965764892694647,0,3446.771091291397,12.38889170873477,0.0054914856495719274,0.04278042893995354,3.574208637855966,286.2293210233356,3446.7283108624574,20214.659609374427,1618827.796851812,19493668.84521709,80.08187266735327,-884.2513994188619,2424104.1250230735
1200706050706301e9,137,6042.0274494911,033,-5.561483492818012,19.132060118718424,1315.258085994405,0,0,0,24.60822719897662,11.03765057307621,0,6226.994340963364,5.409942799519734,0,0,19.198284399456888,1315.258085994405,6226.994340963364,115996.56132465528,7946825.458743321,37623670.73592639,68.50914689187609,-255.8424572097656,15252486.806187736
1200706050706301e9,140,6195.8600552109,032,9.659466767088688,36.44287275255536,2158.6676290105634,0,0,0,60.45740605783,14.355066538185953,0,21110.266501564893,25.74893703594552,7.275993167720789,71.15414747964407,34.70846902188448,2151.391635842843,21039.11235408525,215048.81679021902,13329721.499633504,130355395.83177097,61.98463073915306,-544.1819028760176,29680041.8584103
1200706050706301e9,141,7336.2919045328,026,6.427940965980367,0,0,0,0,0,6.427940965980367,0,0,0,6.427619300923153,0.012434635062994956,0.015220251003902542,3.2166505721420435e-4,-0.012434635062994956,-0.015220251003902542,2.3598287552116473,-91.22411254846959,-111.66020422488744,-38.65708998884028,8.65998926035842,563.1898635907991
1200706050706501e9,142,5178.3529986761,014,1.233129959939469,7.951922658230367,466.8781343690337,0,59.41638256551719,33.56026079393015,11.83209787421911,2.6470452560492745,0,4158.598739465763,4.973779585520507,0,0,6.858318288698603,466.8781343690337,4158.598739465763,35514.79307615755,2417659.7871261886,21534692.252803184,68.07472542334077,-538.2836505532395,4685298.828105321
1200706050707901e9,146,3592.9931140117,011,17.049559537814716,0,614.5017732878405,0,0,0,33.4201424560611,16.370582918246388,0,0,15.30127518055216,0,0,18.11886727550894,614.5017732878405,0,65100.96535459555,2207900.6399711897,0,33.91502150459788,33.91502150459788,10812292.43094792
12007060507085008e8,147,4931.4996658899,032,-1.764330893543698,14.983441293620183,1663.9802331333472,0,0,0,28.80049689738881,15.581386497312327,0,14408.780828169123,15.303552436935451,29.353465815491617,254.1782931436298,13.49694446045336,1634.6267673178556,14154.602535025493,66560.17709726028,8061161.356882692,69803417.67228255,121.11087602882147,-927.6155654631102,5250874.062569364
12007060507087009e8,150,7523.9589376441,032,5.545038171796531,11.774357969261708,1327.8403222619063,0,0,0,38.22096361644731,20.901567475389072,0,6981.653912033242,27.258064915864892,7.781003160016087,40.91174988505454,10.962898700582414,1320.0593191018902,6940.742162148187,82484.39966073395,9932072.112177052,52221859.02477809,120.41152209422137,-512.7004268266834,6564807.819969738
12007060507089005e8,152,4652.9696174281,032,-3.946536372015524,17.7926051754831,1423.0002114536032,0,0,0,34.48318979115705,20.637120987689475,0,5691.060247846676,9.066194949399195,17.575409837817745,71.62744425900313,25.416994841757855,1405.4248016157856,5619.432803587673,118264.50476502604,6539398.901498165,26147050.10227225,55.29468807645182,-165.79489543148696,17113502.051507045
12007060507089005e8,154,7109.2577343223,014,12.083160893528836,0,0,0,0,0,12.083160893528836,0,0,0,11.159610777064213,101.31441207085459,110.32641554263934,0.9235501164646234,-101.31441207085459,-110.32641554263934,6565.755808510385,-720270.2676130396,-784338.9229965648,-109.70104411733399,9.758001554136515,2033421.4293151165
12007060507089005e8,155,5230.2466762432005,011,12.444725881608441,0,0,0,0,0,12.444725881608441,0,0,0,12.396940905368691,2.764737796369981,9.257260564675569,0.04778497623975042,-2.764737796369981,-9.257260564675569,249.92721315231495,-14460.260670148044,-48417.756299511646,-57.85788785367451,135.86954057967526,64445.70330061103
12007060507089006e8,159,5703.1617585036,033,-5.414860644433425,40.274373626231984,3719.8588752373125,0,0,0,53.57745728174063,18.71794429994207,0,18440.643719608655,13.986799318745028,73.87821047816198,347.3990259476739,39.5906579629956,3645.9806647591504,18093.24469366098,225791.92648855253,20793617.49949792,103188701.22413549,92.09194421994597,-364.915987059506,24364767.798212588
12007060507089006e8,160,7523.9589376441,002,1.5943506425269638,7.135461025564475,524.0022050108673,0,35.093518483567266,76.37941622135463,14.01329350237361,5.2834818342821706,0,3368.5959267036105,5.979941005391901,16.880361311576966,156.04544648312026,8.03335249698171,507.12184369929037,3212.5504802204905,60442.61431891108,3815563.92837583,24171097.898287803,63.12704986988012,-336.7745455633477,8272958.935406386
12007060507089008e8,162,4586.3245250302,032,6.701846507872493,28.244609074834564,1554.2377936516577,0,42.43202171964112,420.5349489253244,62.314628321674135,27.36817273896708,0,13264.654570454546,20.020691222972076,84.7753533730162,723.5159144722933,42.29393709870206,1469.4624402786415,12541.138655982253,193973.72097586186,6739431.628460659,57517731.78973568,34.744044680667415,-261.779275593697,32055312.56671171
12007060507089008e8,163,6812.5740965296,017,3.44257395212196,1.691726573124029,58.1322077608882,0,15.620595786779509,42.51161197410869,6.856141843506416,1.721841318260427,0,395.7572509269186,5.849024192249936,0,0,1.00711765125648,58.1322077608882,395.7572509269186,6861.063623107626,396029.9727659039,2696125.5961784907,57.721367199117665,-335.2389293791142,976182.7518556213
12007060507089008e8,165,6042.0274494911,014,-2.490265096908761,14.976630093545898,2197.010484077378,0,0,0,19.547552091250957,7.061187094613818,0,3588.5420424801987,7.944065008511108,0,0,11.603487082739848,2197.010484077378,3588.5420424801987,70108.58746372956,13274397.651615247,21682069.52431822,189.34053775484654,-119.92356681059437,747319.8411306664
12007060507089009e8,166,4022.4510151393,008,6.226246754560117,5.954487840492773,431.223951926955,0,0,0,18.099043266116652,5.918308671063763,0,3249.441205507279,10.197168817365137,2.597498685773437,16.68502101820473,7.901874448751515,428.6264532411816,3232.7561844890743,31784.90289788383,1724128.9119555487,13003603.395995928,54.24364257127674,-354.86893007910817,4632851.667621218
12007060507091007e8,171,7109.2577343223,032,-6.539626338718757,37.31120592402169,3539.5098274425554,0,0,0,60.22382830219529,29.452248716892353,0,12361.47667032984,18.433850102707357,30.47761079412763,106.4408048476074,41.78997819948793,3509.032216648428,12255.035865482232,297095.7257318699,24946614.42619396,87124208.51107675,83.96827105048418,-209.2847143179647,34472530.72018003
12007060507091009e8,172,6722.6900514019,007,6.790171862754676,5.981393552393165,507.637793665748,0,0,0,15.687251107616266,2.915685692468425,0,2271.767857625341,10.642880519571287,0,0,5.044370588044979,507.637793665748,2271.767857625341,33911.73996783433,3412691.5451923343,15272391.175552487,100.6345162008588,-349.7225338956129,3369656.4483745317
12007060507091009e8,173,6151.3195358573,018,7.452485813043349,0,0,0,0,0,7.452485813043349,0,0,0,7.421347745194079,5.341057333103268,6.940598766978163,0.031138067849270534,-5.341057333103268,-6.940598766978163,191.54020507006794,-32854.550315252025,-42693.840785859866,-171.52821937949474,51.369322002179636,71162.59132926562
12007060507093006e8,178,5759.9159794262,007,-3.1899227736368774,12.824491047743404,1242.7444586122344,0,0,0,17.09094438179229,7.456376107685764,0,4339.707209098641,-5.134464055045297,6.8589236633300414,18.97787207149092,22.225408436837586,1235.8855349489045,4320.72933702715,128016.48520461468,7118596.841493892,24887037.95111825,55.60687617782904,-138.79807027371695,18484700.199429043
12007060507093006e8,180,5923.2982766487,032,4.14988514757781,0,0,0,0,0,4.14988514757781,0,0,0,4.149392443209724,0.04123685133647401,0.11091909025753946,4.927043680860166e-4,-0.04123685133647401,-0.11091909025753946,2.918434934381189,-244.25817045575516,-657.0068561699251,-83.69491729221865,141.4280924517809,827.945157331993
