biosum_cond_id,ID,acres,rxpackage,cum_discount_carb,cum_discount_merch,cum_discount_cost,total_discount_carb,cum_discount_decay,cum_discount_biochar,base_disc_carb,base_disc_cost,relative_carb,relative_cost,total_carbon,total_cost,cpu,lat,lon,NAME
1200706050701901e9,44,8068.0280927581,014,7.3334419650052505,9.194985034497016,390.5342511791749,20.518366829196673,3.9899398296944053,0,14.73972533075674,4.55814015565857,5.778641498439933,385.9761110235163,46622.24194739114,3114066.1068712487,66.79357269830957,37.075657,-119.382396,Fresno
1200706050702101e9,46,5308.1830761064,033,-5.168604038336007,0.9806310871875337,1669.8156479717672,26.64316168538031,30.831134636528784,0,9.816451357427601,0,16.82671032795271,1669.8156479717672,89319.25898938335,8863687.162781378,99.23601318540867,39.567122,-122.68415,Glenn
12007060507023005e8,47,7109.2577343223,018,13.426380001085164,7.458636567550133,157.42266573862284,26.490653742364216,5.605637173728917,0,25.815123958359834,0.3889631185481254,0.6755297840043823,157.0337026200747,4802.515341698228,1116393.064901034,232.46007258068724,40.504123,-124.15865,Humboldt
12007060507023006e8,50,6530.1566309301,027,-15.507221113082068,10.895784121511554,221.78881054161528,18.769164977254604,23.38060196882512,0,-5.497868383644577,2.992563630769741,24.26703336089918,218.79624691084553,158467.52881467773,1428773.7625874772,9.016192612294589,40.761704,-124.141401,Humboldt
12007060507023007e8,59,7523.9589376441,018,11.923063561717441,16.063091741727984,456.9903916932638,31.6381859136554,3.6520306102099713,0,18.73553196158691,0,12.902653952068487,456.9903916932638,97079.03852199466,3438376.94199801,35.41832505087075,40.680286,-124.069046,Humboldt
1200706050702301e9,68,1696.9187049413,011,14.363008178812404,0.9949706356365361,131.127971579151,18.509082639970202,3.1511038255212624,0,16.60913687531146,98.26730097484774,1.8999457646587423,32.86067060430325,3224.053506423421,55761.886605356915,17.29558349272433,40.44271,-123.612066,Humboldt
1200706050702901e9,69,4688.6778322215,009,3.580973805853571,6.623947401939538,915.3747231910412,15.192313761146028,4.987392553352918,0,7.606317788309028,7.028551269825326,7.585995972837001,908.3461719212158,35568.29115316241,4258942.560270264,119.73987004128527,35.471227,-118.40587,Kern
12007060507035005e8,75,4664.1753258805,017,3.888289169486478,1.4905406618178905,46.44739135729011,6.139005039641864,0.7601752083374955,0,5.832893195435586,0,0.3061118442062778,46.44739135729011,1427.7593107066966,216638.7767201877,151.73340148834907,41.030952,-120.97891,Lassen
12007060507035006e8,78,6597.3256588267,011,12.381664163409477,3.3902357765922004,133.019249540806,18.905009701743886,3.133109761742207,0,15.086859126146333,120.7045234392449,3.818150575597553,12.314726101561092,25189.58276165367,81244.2584912519,3.225311798928673,40.217777,-120.890946,Lassen
12007060507035008e8,82,5829.9775966819,032,-3.141492443165573,15.460128587224267,817.1839667465981,25.478144451548857,13.159508307490166,0,14.436618050702766,11.885272888257491,11.041526400846092,805.2986938583406,64371.851550104446,4694873.343831321,72.9336383959225,40.398664,-120.93971,Lassen
12007060507035009e8,84,4949.8416445437,012,7.9661882914763424,4.861707125944089,158.25401918576705,12.923276495113976,0.0953810776935435,0,9.014154323805753,0,3.9091221713082227,158.25401918576705,19349.53571715053,783332.3345821274,40.48326254607846,40.552643,-120.959453,Lassen
12007060507039006e8,87,6722.6900514019,006,4.151879275162647,0.6908842500580532,118.14311673877799,6.4807063640637885,1.6379428388430877,0,5.983744841047299,0,0.49696152301648944,118.14311673877799,3340.9182867124896,794239.555541396,237.7309132941826,37.389653,-119.425447,Madera
12007060507039007e8,88,5703.1617585036,032,3.3832077209770457,16.860294342474212,1609.6383122795337,45.40576635487918,25.162264291427917,0,19.09795977683882,0,26.307806578040356,1609.6383122795337,150037.67642598922,9180027.667614913,61.184816282750475,37.331872,-119.538425,Madera
12007060507043006e8,90,5824.5871274854,013,6.123388962021431,16.991873369019938,387.06061403590684,24.22893923096242,1.113676899921052,0,15.908178893486006,0,8.320760337476415,387.06061403590684,48464.993552556196,2254468.2700701375,46.51745734011822,37.51466,-119.737508,Mariposa
12007060507045006e8,91,6248.6090457266,032,-4.185221361760091,14.05594402447937,2132.7960588331352,45.38590507101027,35.51518240829099,0,1.3613729156606666,22.573090800871572,44.024532155349604,2110.2229680322635,275092.08985979913,13185958.326546436,47.93288797677414,39.563574,-123.68932,Mendocino
12007060507045007e8,92,7523.9589376441,018,21.536567670838092,16.27600463591318,899.6822018612127,49.21757952395165,11.405007217200378,0,29.884016100959794,10.596003447503108,19.333563422991855,889.0861984137096,145464.9373129286,6689448.048890846,45.98666986326953,39.271792,-123.661298,Mendocino
12007060507045008e8,103,6968.2890005803,018,21.014892885721636,10.284273409497064,318.2404254602805,36.34614542469434,5.046979129475643,0,31.36717838125916,0,4.978967043435183,318.2404254602805,34694.881283021205,2217591.2562748673,63.91695761069228,38.988399,-123.378139,Mendocino
12007060507049007e8,107,4542.0879667986,032,6.943608036703357,21.224835725998876,1059.0686102217617,40.17137309765688,12.002929334954652,0,21.331031389542378,0,18.840341708114504,1059.0686102217617,85574.48936280067,4810382.790502381,56.21281326153562,41.324595,-120.855764,Modoc
12007060507057006e8,112,5546.4595387369,018,13.489390300565436,9.471862494316206,589.0732612229572,30.569425971697633,7.608173176815994,0,19.968026697897592,0,10.601399273800041,589.0732612229572,58800.232126126684,3267271.008724924,55.565614124050015,39.2691,-120.766174,Nevada
1200706050705701e9,114,2113.3212884655,013,8.256272167445205,13.736721583241957,192.21148134317735,22.494482479111653,0.5014887284244898,0,15.667359785571897,0,6.827122693539756,192.21148134317735,14427.903727223493,406204.615410026,28.15409799578667,39.367525,-120.971115,Nevada
12007060507061006e8,117,5703.1617585036,033,2.012759423144788,24.335321564766872,1178.84654023731,29.566124554976543,3.2180435670648815,0,24.135071775041887,0,5.431052779934657,1178.84654023731,30974.172522938003,6723152.507425701,217.05672693747843,39.106688,-120.791652,Placer
12007060507061008e8,122,5274.9599985576,011,5.029880263821852,8.75345216425897,979.1907561489155,21.6519475992879,7.868615171207077,0,14.264269194497139,0,7.387678404790762,979.1907561489155,38969.708067479085,5165192.069642899,132.5437711952824,39.283262,-120.029625,Placer
12007060507063006e8,123,6787.6748197653,008,4.405504400609281,6.539702605317079,109.26230036393946,13.709565341478246,2.7643583355518864,0,7.285632276957208,4.605410706806285,6.423933064521038,104.65688965713318,43603.568705907186,710376.9346406783,16.291715465583902,40.326175,-121.093258,Plumas
12007060507063007e8,128,5703.1617585036,017,23.0195170048317,5.031543944412744,253.64906026671653,31.451234169488465,3.40017322024402,0,21.46385402413269,0,9.987380145355775,253.64906026671653,56959.64451263119,1446601.6205935127,25.396956616762573,39.822544,-121.326603,Plumas
12007060507063008e8,130,5829.9775966819,032,-3.7020209889883975,29.8617165654315,1342.2684444064184,46.78170031453824,20.622004738095136,0,13.415410944559737,0,33.3662893699785,1342.2684444064184,194524.7195113801,7825394.959622484,40.22828039170971,40.143474,-121.331769,Plumas
1200706050706301e9,135,6427.9774000766,032,6.135749822307794,19.874755814670685,378.7163143319503,39.93515355075622,13.92464791377774,0,23.13921647106035,2.7413933478266324,16.795937079695868,375.9749209841236,107963.9039613936,2416758.295081532,22.384873151175892,40.189467,-121.07414,Plumas
1200706050706501e9,142,5178.3529986761,002,3.559579366493632,5.872459780927826,311.1691493471896,11.347815820744207,1.9157766733227495,0,4.973779585520507,0,6.3740362352237,311.1691493471896,33007.00965234076,1611343.6976175103,48.81822723686932,33.599208,-116.604456,Riverside
12007060507071009e8,144,5112.3986178373,018,3.7498717262416985,0.1687504960724245,172.53192063403915,7.740635469642664,3.8220132473285404,0,6.824233578227936,0,0.9164018914147274,172.53192063403915,4685.01176305214,882051.9525822764,188.27102197234333,34.192268,-116.712258,San Bernardino
1200706050707901e9,146,3592.9931140117,018,19.15586888909971,0,1198.0643743097069,28.9880474922166,9.832178603116889,0,15.30127518055216,0,13.686772311664441,1198.0643743097069,49176.47866885633,4304637.047037513,87.5344710227017,35.49431,-120.72984,San Luis Obispo
12007060507085008e8,147,4931.4996658899,032,-1.764330893543698,14.983441293620183,2175.6542699449938,28.80049689738881,15.581386497312327,0,15.303552436935451,38.37965858458664,13.49694446045336,2137.274611360407,66560.17709726028,10539969.031838814,158.3524787867888,37.063742,-121.769712,Santa Clara
12007060507087009e8,150,7523.9589376441,032,5.545038171796531,11.774357969261708,1851.668187986221,38.22096361644731,20.901567475389072,0,27.258064915864892,10.850578778537962,10.962898700582414,1840.817609207683,82484.39966073395,13850236.103370791,167.913401326046,37.049587,-122.0575,Santa Cruz
1200706050708701e9,151,5502.7904638706,033,-5.746917266440245,24.692086015665186,1540.2746532728047,29.96417422073339,11.019005471508452,0,9.976746881258642,0,19.98742733947475,1540.2746532728047,109986.62456096818,8475808.673771186,77.06217649285932,37.013492,-121.915831,Santa Cruz
12007060507089005e8,152,4652.9696174281,032,-3.946536372015524,17.7926051754831,1423.1360507354368,34.48318979115705,20.637120987689475,0,9.066194949399195,15.55458914181118,25.416994841757855,1407.5814615936256,118264.50476502604,6549433.774850178,55.37953917672024,40.492307,-121.582979,Shasta
12007060507089006e8,160,7523.9589376441,002,1.5943506425269638,7.135461025564475,334.5157398646069,14.01329350237361,5.2834818342821706,0,5.979941005391901,13.69752254291782,8.03335249698171,320.81821732168913,60442.61431891108,2413823.09357657,39.93578240743537,40.484033,-121.869395,Shasta
12007060507089008e8,162,4586.3245250302,032,6.701846507872493,28.244609074834564,971.3082600403828,62.314628321674135,27.36817273896708,0,20.020691222972076,52.97966714963825,42.29393709870206,918.3285928907446,193973.72097586186,4211752.947611296,21.713007960162848,40.942503,-121.946014,Shasta
12007060507089009e8,166,4022.4510151393,008,6.226246754560117,5.954487840492773,522.530057208887,18.099043266116652,5.918308671063763,0,10.197168817365137,2.5921140219990817,7.901874448751515,519.9379431868879,31784.90289788383,2091424.907381537,65.79931718214497,40.352611,-122.966746,Shasta
12007060507091006e8,169,12209.9141200225,011,6.541185284148145,1.538417072603242,96.11367240914709,9.392295505479169,1.312693148727781,0,8.976792082799857,0,0.4155034226793113,96.11367240914709,5073.2611074898,1173539.685875662,231.318605727415,39.550258,-120.683749,Sierra
12007060507091007e8,171,7109.2577343223,018,10.375124393338067,13.01633364271044,1404.599008613457,32.1657800762666,8.774322040218095,0,18.433850102707357,39.4066097993061,13.731929973559243,1365.192398814151,97623.82937169827,9705504.620107517,99.41737260842586,39.452442,-120.490845,Sierra
12007060507091009e8,172,6722.6900514019,006,6.790171862754676,5.981393552393165,423.5106892693831,15.687251107616266,2.915685692468425,0,10.642880519571287,0,5.044370588044979,423.5106892693831,33911.73996783433,2847131.097413643,83.95709273880311,39.462583,-120.190271,Sierra
1200706050709101e9,174,6376.0469128009,014,12.256686261173472,9.36917024214802,348.3352192878174,24.422729962565608,2.7968734592441136,0,24.34830848237905,0,0.07442148018655814,348.3352192878174,474.5148489895774,2221001.6995599126,4680.573651781962,39.600541,-120.841077,Sierra
12007060507093006e8,178,5759.9159794262,012,-2.3047013299193213,10.45868385884291,665.9658283423736,8.348910131186008,0.19492760226241973,0,-5.134464055045297,7.080080359343104,13.483374186231305,658.8857479830305,77663.10243185643,3795126.548423641,48.86653287838431,41.933854,-123.545841,Siskiyou
12007060507093007e8,183,6722.6900514019,032,-5.915268564768264,29.958610097609473,1324.2025855993804,41.23461627439346,17.191274741552256,0,3.9109230098963264,3.048544293440223,37.32369326449713,1321.1540413059402,250915.62139081096,8881709.129856858,35.397194804476705,41.398788,-122.620046,Siskiyou
12007060507093009e8,190,5628.201936323,026,9.9573138535171,1.4339684269497164,40.2516475951103,13.221592974216692,1.8303106937498763,0,12.489926502954587,0,0.7316664712621055,40.2516475951103,4117.966650299999,226544.40093499082,55.01365605243228,41.421748,-122.300667,Siskiyou
1200706050709301e9,194,5405.9541132395,018,8.050462227339727,2.1959553146929496,72.21583900392463,11.737869583040546,1.4914520410078682,0,10.272501237927425,12.873228391392967,1.46536834511312,59.34261061253166,7921.714032675231,320803.4299311855,40.49671934734653,41.247596,-121.824841,Siskiyou
1200706050709701e9,198,7053.5383973621,014,14.773461899698761,12.999882646070796,571.971334030896,31.771295026445017,3.9979504806754593,0,26.653862351830615,0,5.1174326746144025,571.971334030896,36096.007866308115,4034421.7667773482,111.76919568834268,38.656287,-123.341397,Sonoma
12007060507103005e8,200,7523.9589376441,032,-6.800421827775975,38.25294437993847,1872.4211550516245,41.59650544540484,10.143982893242342,0,14.542133753038188,11.990360341653625,27.05437169236665,1860.430794709971,203555.9816971276,13997804.905726401,68.76636485462674,40.273378,-121.679323,Tehama
12007060507103006e8,202,3072.7939932189,032,2.603965570792933,18.887148339244437,1993.7776998465204,31.48219183242839,9.991077922391023,0,8.179019197166312,14.97272416296023,23.30317263526208,1978.80497568356,71605.84889657637,6080460.043032115,84.91568966404412,39.918238,-122.760753,Tehama
12007060507103008e8,205,6042.0274494911,014,1.959444108459357,17.578139903046075,615.0148163453155,29.930407267201964,10.392823255696532,0,11.341958956408,0.4964129957890079,18.588448310793964,614.5184033495265,112311.9149372636,3712937.0612552823,33.05915550749263,40.346215,-121.52359,Tehama
12007060507103009e8,207,6597.3256588267,014,12.616494736861226,1.8978931572217166,39.82288559755404,15.708363047231337,1.1939751531483958,0,14.95545515104296,0,0.7529078961883773,39.82288559755404,4967.178582256811,262724.54496126354,52.89210778524014,40.300583,-121.407344,Tehama
1200706050710301e9,208,3640.2561764136,002,3.096448656147897,0,225.35937825922,8.420577088185144,5.324128432037247,0,5.886246385730899,0,2.5343307024542456,225.35937825922,9225.612992683686,820365.8686208543,88.9226406170994,40.108452,-121.968014,Tehama
12007060507105005e8,211,5732.6372719366,007,2.3461472999984876,5.576018432789256,305.1966850178957,8.54506357739162,0.6228978446038751,0,4.523166493769767,0,4.021897083621853,305.1966850178957,23056.077125463744,1749581.8918050833,75.88376297860309,40.364611,-123.12546,Trinity
12007060507105006e8,213,7523.9589376441,032,-4.056469127971548,16.81848224423215,738.9433232962174,25.17139063609649,12.409377519835886,0,10.209375371682196,25.833527772933962,14.962015264414294,713.1097955232834,112573.58847385738,5365408.8195489645,47.661346611465234,40.72894,-122.842171,Trinity
12007060507105008e8,216,7336.2919045328,017,4.805276852650018,0.48385815960008155,100.09492747863912,11.966980222032706,6.677845209782607,0,9.315792649970739,0,2.6511875720619678,100.09492747863912,19449.88592231618,734325.6061463379,37.75475131727102,40.79127,-122.953538,Trinity
12007060507105009e8,224,1643.1683692942,032,4.090511561789301,15.655355891658713,1126.5873175501579,33.8657530125429,14.11988555909489,0,14.558311471226592,51.89237469918219,19.30744154131631,1074.6949428509756,31725.377232687817,1765904.736733161,55.66221399926128,40.895951,-122.889701,Trinity
1200706050710501e9,227,4306.716502219,014,3.892522253571151,5.964393031079333,666.0458362926535,17.294338532822252,7.43742324817177,0,7.856600680058434,0,9.437737852763817,666.0458362926535,40645.66135411485,2868470.594395825,70.5726146120496,40.480865,-123.283383,Trinity
12007060507107007e8,231,6722.6900514019,014,5.426897403805767,1.5124251975352379,123.39402431014119,7.749468370333094,0.8101457689920896,0,7.064939567063612,0,0.6845288032694823,123.39402431014119,4601.8749756377965,829539.7796322304,180.2612596004437,36.109183,-118.279239,Tulare
12007060507109006e8,232,6042.0274494911,032,-3.0792622537511245,19.469065638508223,1360.0725998180665,25.373854825205793,8.984051440448695,0,20.22035056970261,0,5.153504255503183,1360.0725998180665,31137.614172819427,8217595.981401482,263.9121910815751,38.309749,-119.953822,Tuolumne
12007060507109009e8,235,5703.1617585036,017,9.273213694824015,10.619544706976184,628.9208963195035,26.58989257680597,6.697134175005767,0,11.507728521548884,0,15.082164055257085,628.9208963195035,86016.02127541979,3586837.6050132,41.69964562216023,38.109674,-120.194754,Tuolumne
1200706050710901e9,239,7814.6133920983,014,13.384548146486956,7.919933575894343,277.2022242363028,25.833529830139028,4.529048107757729,0,21.31207849727394,0,4.521451332865087,277.2022242363028,35333.39413752822,2166228.213836448,61.308240170894265,37.968828,-120.205761,Tuolumne
12007060507115007e8,242,5703.1617585036,032,6.58494394954386,33.33595619617376,981.3605502071002,55.456208655089306,15.53530850937168,0,21.181023464132537,0.9021317032913613,34.27518519095677,980.4584185038088,195476.92544669355,5591712.958213842,28.605488578439395,39.403396,-121.108184,Yuba
12008060507013006e8,243,6101.4820915235,002,2.810286803665461,0,405.6872224882075,10.693927353871857,7.883640550206395,0,5.573351530899113,0,5.120575822972744,405.6872224882075,31243.1016821564,2475293.3227717075,79.22687535806985,37.836296,-122.17295,Contra Costa
12008060507089006e8,244,7109.2577343223,023,6.021747441587492,0.9125927476499036,56.948749412789525,8.129941734714947,1.1956015454775513,0,8.014330923963106,0,0.11561081075184099,56.948749412789525,821.9070505087973,404863.33722285647,492.590174244433,40.902905,-122.55322,Shasta
12008060507093005e8,245,6224.7116628115,025,4.17560493360355,2.9372388531286093,52.53554028152611,7.635162781814624,0.5223189950824649,0,7.354720709599171,0,0.28044207221545303,52.53554028152611,1745.6710376625554,327018.5903025189,187.331165636107,41.368559,-122.950627,Siskiyou
12008060508003007e8,247,5481.0934926706,009,6.833247691644949,4.84693600994963,613.9577147016404,14.324552819245206,2.6443691176506268,0,7.505462865952885,0,6.819089953292321,613.9577147016404,37376.06956892601,3365159.6348260744,90.0351394257845,38.698212,-119.791428,Alpine
1200806050800301e9,248,6151.3195358573,007,1.7009644428098294,1.8997482609819296,303.1496505807953,5.920665305298991,2.3199526015072323,0,4.224380690209678,0,1.6962846150893132,303.1496505807953,10434.388691173073,1864770.3679059607,178.7139067843481,38.726539,-119.940529,Alpine
1200806050800501e9,250,5703.1617585036,018,11.979250556541507,10.791687686517546,970.3209406683566,27.38564696176512,4.614708718706067,0,14.756551311576246,10.756854581248076,12.629095650188873,959.5640860871085,72025.77535664134,5472549.200605454,75.98042747207776,38.55144,-120.248342,Amador
12008060508007005e8,251,5703.1617585036,017,12.474186919008723,5.908055324802582,358.3426374920827,22.983163796837335,4.600921553026031,0,9.904144812632941,2.9913658975738158,13.079018984204394,355.3512715945089,74591.76090945711,2026625.7829934298,27.169566159638475,39.598602,-121.162137,Butte
12008060508007008e8,255,7523.9589376441,032,8.446518182135435,21.16760316624471,960.4755291250648,59.082728487718676,29.46860713933853,0,36.13065249666353,7.6707409544493625,22.952075991055146,952.8047881706154,172690.47729038593,7168864.101786396,41.51279337616089,39.758542,-121.488231,Butte
1200806050800701e9,256,7522.8754512783,018,11.370397146308616,10.269707195864196,420.1122173722626,25.36568175031765,3.7255774081448347,0,14.699808618138572,0,10.665873132179076,420.1122173722626,80238.03515251876,3160451.886851887,39.38845063746152,39.774863,-121.290582,Butte
12008060508009005e8,258,4819.3799176114,018,15.933845516874628,7.461861422784882,458.2312869664711,25.773485654096174,2.3777787144366616,0,19.59968954199157,0,6.173796112104604,458.2312869664711,29753.868998104266,2208390.6620274372,74.22196629850532,38.35216,-120.357125,Calaveras
12008060508009008e8,259,7523.9589376441,032,2.3997473111605854,25.226818064789722,1813.7042852546826,56.87551430201562,29.248948926065307,0,20.818831122023827,24.836758798951692,36.05668317999179,1788.867526455731,271289.00367390097,13459365.813937891,49.6126478834967,38.200939,-120.348596,Calaveras
12008060508009009e8,261,7523.9589376441,018,10.784862218343799,1.2861209957477138,72.69923044381291,13.910026112880537,1.8390428987890246,0,12.710868760603669,49.63078040477804,1.1991573522768686,23.06845003903487,9022.41067830518,173566.07084879282,19.23721686335347,38.20083,-120.499141,Calaveras
12008060508015006e8,263,6042.0274494911,014,4.8057424008612255,8.724534117887154,774.0089410647724,17.224083541919594,3.6938070231712152,0,12.0511666445924,0,5.172916897327195,774.0089410647724,31254.905887587243,4676583.268064894,149.62717484688315,41.379813,-123.729716,Humboldt
12008060508015009e8,264,7523.9589376441,018,32.50439959863763,6.125057652103507,304.07013836898926,42.058283352403365,3.428826101662222,0,39.79871566742403,0,2.259567684979338,304.07013836898926,17000.894478612077,2287811.235252035,134.57005089527547,41.83862,-124.128601,Del Norte
12008060508017006e8,265,6204.8949103742,025,9.081108452057848,0.8303814657117148,80.3186440118225,11.148094519899756,1.2366046021301933,0,10.201483185068087,0.236618699230682,0.9466113348316689,80.08202531259182,5873.62385359955,496900.5512745588,84.5986334262862,38.729265,-120.242686,El Dorado
12008060508017007e8,270,7523.9589376441,032,8.795302007993056,16.143719155554475,1592.6384291981594,42.17474345538485,17.23572229183732,0,24.09634957177831,6.602340925389757,18.07839388360654,1586.0360882727696,136021.09323881185,11933270.401785992,87.7310284577318,38.971363,-120.700547,El Dorado
12008060508017009e8,275,5703.1617585036,014,16.566739024825154,14.759494114984454,1120.5886094493997,39.836024895610564,8.509791755800956,0,27.356071319935154,0,12.47995357567541,1120.5886094493997,71175.19398069226,6390898.104426542,89.7910879759626,38.819374,-120.707039,El Dorado
12008060508019006e8,276,5549.9095442187,018,6.773558801983461,7.268206118577608,1064.432447871631,21.34908580704719,7.307320886486118,0,11.101383101669022,0,10.247702705378167,1064.432447871631,56873.82305089408,5907503.801618839,103.87034816232509,37.330358,-119.237841,Fresno
12008060508019007e8,277,4806.5735206372,014,9.49432729890185,15.050250988807754,1405.026301616273,34.55498909232384,10.010410804614235,0,17.694467716686923,0,16.860521375636914,1405.026301616273,81041.33558827388,6753362.217147594,83.33231638058984,36.986787,-119.163574,Fresno
12008060508019008e8,279,1510.5068623728,019,11.221223536903272,1.582580837485386,53.49386114806251,13.584385352809372,0.7805809784207146,0,13.323101344471253,2.9492962138599754,0.2612840083381194,50.54456493420253,394.6712876230012,76347.91218876051,193.44683685652282,37.130276,-119.350515,Fresno
12008060508021006e8,280,7116.0931634675,025,8.102460495732174,1.9803141993781144,130.66850171229987,10.870256113051488,0.7874814179412,0,10.573978417075685,0,0.2962776959758031,130.66850171229987,2108.339686821315,929849.2317154384,441.0338796578583,39.668205,-122.821042,Glenn
12008060508021008e8,281,5703.1617585036,007,5.160356922459447,0,468.011953196817,14.315872269528882,9.155515347069436,0,13.633713240580066,0,0.6821590289488153,468.011953196817,3890.4632871188337,2669147.8739946634,686.0745564241935,39.775541,-122.687531,Glenn
12008060508023005e8,282,6709.6409011441,018,13.469458846339373,14.085082080594617,599.6822096265062,35.77772846091722,8.22318753398323,0,21.050740379380834,15.577712224015617,14.726988081536383,584.1044974024906,98812.8015825382,3919131.4263139684,39.6621830729121,40.381347,-123.893328,Humboldt
